source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,810,0.035134,0.058718
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\clamp.h,7,0.035102,0.058664
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1304,0.034230,0.057207
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1361,0.034190,0.057140
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11907,0.034181,0.057125
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1764,0.034181,0.057125
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,770,0.034176,0.057117
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,101,0.033882,0.056625
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,161,0.033200,0.055486
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,547,0.033196,0.055479
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,1368,0.033195,0.055477
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,964,0.033190,0.055469
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,23,0.033172,0.055439
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,744,0.032236,0.053875
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11915,0.032220,0.053848
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1377,0.032193,0.053803
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,420,0.031261,0.052245
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,41,0.031260,0.052243
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,90,0.031257,0.052238
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4267,0.031251,0.052228
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,168,0.031243,0.052215
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,614,0.031240,0.052210
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,111,0.031236,0.052203
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,414,0.031233,0.052198
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,579,0.031231,0.052195
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,159,0.031222,0.052180
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,945,0.031206,0.052153
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1169,0.031202,0.052146
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,110,0.030301,0.050641
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,570,0.030279,0.050604
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,399,0.030275,0.050597
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,537,0.030226,0.050515
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\xmmintrin.h,224,0.029335,0.049026
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1009,0.029301,0.048969
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,560,0.029288,0.048948
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_face_alpha.u.c,13,0.029287,0.048946
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2795,0.029281,0.048936
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,298,0.029276,0.048928
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,470,0.029276,0.048928
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,556,0.029274,0.048924
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,78,0.029237,0.048862
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,789,0.028364,0.047403
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,412,0.028326,0.047340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2275,0.027371,0.045744
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,246,0.027363,0.045730
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,205,0.027357,0.045720
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,42,0.027355,0.045717
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,225,0.027354,0.045715
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1250,0.027351,0.045710
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1155,0.027343,0.045697
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,918,0.027341,0.045694
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,253,0.027337,0.045687
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,83,0.027331,0.045677
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,543,0.027328,0.045672
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1027,0.027326,0.045669
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,774,0.027321,0.045660
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,21,0.027311,0.045644
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,813,0.027285,0.045600
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2590,0.026385,0.044096
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,153,0.026339,0.044019
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1211,0.025697,0.042946
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,845,0.025534,0.042674
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,55,0.025443,0.042522
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,649,0.025429,0.042498
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,87,0.025424,0.042490
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,553,0.025419,0.042482
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,126,0.025414,0.042473
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,182,0.025412,0.042470
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,28,0.025412,0.042470
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,523,0.025400,0.042450
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1394,0.025398,0.042446
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,163,0.025397,0.042445
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,377,0.025394,0.042440
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,578,0.025391,0.042435
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,936,0.025390,0.042433
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2264,0.025390,0.042433
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4371,0.025390,0.042433
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,324,0.025389,0.042431
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1243,0.025386,0.042426
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.textrans.branching.lerp8_v3.u.c,66,0.025385,0.042425
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,611,0.025383,0.042421
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,93,0.025379,0.042415
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,53,0.025358,0.042380
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,299,0.025357,0.042378
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1252,0.025354,0.042373
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1087,0.025341,0.042351
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2204,0.024418,0.040809
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection16_simd.sse2.u.c,2359,0.024399,0.040777
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1963,0.023480,0.039241
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.h,88,0.023471,0.039226
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,344,0.023454,0.039198
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,674,0.023448,0.039188
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,192,0.023447,0.039186
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,56,0.023447,0.039186
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\int_wrap.h,47,0.023440,0.039174
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,12033,0.023440,0.039174
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,293,0.023437,0.039169
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,277,0.023437,0.039169
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,357,0.023437,0.039169
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,807,0.023434,0.039164
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,68,0.023432,0.039161
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,236,0.023432,0.039161
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2287,0.023430,0.039157
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,10126,0.023429,0.039156
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,815,0.023428,0.039154
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1647,0.023428,0.039154
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6177,0.023427,0.039152
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,979,0.023425,0.039149
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,675,0.023423,0.039146
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,93,0.023418,0.039137
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,167,0.023412,0.039127
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,238,0.022477,0.037565
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,402,0.022459,0.037535
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,16,0.022458,0.037533
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2767,0.022456,0.037530
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,21,0.022454,0.037526
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,406,0.021996,0.036761
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1155,0.021771,0.036385
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,506,0.021576,0.036059
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,191,0.021523,0.035970
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,492,0.021497,0.035927
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,49,0.021495,0.035924
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,378,0.021494,0.035922
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,771,0.021493,0.035920
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,413,0.021492,0.035919
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,38,0.021491,0.035917
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\task_runner.h,50,0.021490,0.035915
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,37,0.021489,0.035914
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,384,0.021487,0.035910
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,243,0.021487,0.035910
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,534,0.021486,0.035909
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1127,0.021485,0.035907
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,166,0.021485,0.035907
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,1128,0.021484,0.035905
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2727,0.021483,0.035904
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,713,0.021480,0.035899
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,466,0.021474,0.035888
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.h,169,0.021473,0.035887
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,518,0.021472,0.035885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,499,0.021467,0.035877
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,621,0.021451,0.035850
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2255,0.021385,0.035740
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,727,0.020528,0.034307
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1998,0.020518,0.034291
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4414,0.020509,0.034276
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,410,0.020497,0.034256
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,244,0.020488,0.034241
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,78,0.019599,0.032755
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,510,0.019592,0.032743
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,78,0.019591,0.032742
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,228,0.019581,0.032725
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,146,0.019571,0.032708
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,763,0.019549,0.032671
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.ordered.lerp8.scanline.u.c,98,0.019544,0.032663
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\contour_ground.c,418,0.019544,0.032663
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,145,0.019542,0.032660
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1224,0.019542,0.032660
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_entity_ops.c,12,0.019540,0.032656
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,333,0.019540,0.032656
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2419,0.019540,0.032656
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,40,0.019540,0.032656
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,710,0.019539,0.032655
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,348,0.019538,0.032653
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,989,0.019537,0.032651
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1205,0.019537,0.032651
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,575,0.019536,0.032650
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,107,0.019535,0.032648
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,151,0.019533,0.032645
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,1382,0.019531,0.032641
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1117,0.019530,0.032640
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,58,0.019529,0.032638
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\int_wrap.h,41,0.019529,0.032638
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,177,0.019528,0.032636
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,949,0.019527,0.032635
